,价格（￥）,名称,sku
599,￥5.50,羚锐 伤湿止痛膏10贴 祛风湿 活血止痛 用于风湿性关节炎 肌肉疼痛 关节肿痛 膏药贴,100007161031
600,￥19.90,"
双生林叶黄素滴眼液眼药水眼疲劳眼干涩红肿洗眼液视力疲劳红血丝结膜熬夜舒缓眼干眼涩近视力模糊儿童学生眼部保健",100098088924
601,￥24.00,同仁堂乌鸡白凤丸 9g*10丸补气养血调经止带用于气血两亏月经不调少腹冷痛腰腿酸软体弱乏力,2943734
602,￥14.80,小葵花小儿肺热咳喘颗粒3g*6袋清热解毒宣肺止咳化痰平喘用于感冒 支气管炎属痰热壅肺证者,100006018152
603,￥28.60,斯利安叶酸片31片 0.4mg叶酸预防胎儿先天性神经管畸形 妊娠期、哺乳期妇女预防用药 计划怀孕时起至怀孕后三个月末,3372540
604,￥35.00,香雪 橘红痰咳液  10ml*18支（无蔗糖型）理气化痰润肺止咳嗽痰多感冒咳嗽咽喉炎清肺止咳支气管炎,6974641
605,￥37.90,德众 鼻炎康片 0.37克/片*150片/瓶 清热解毒 消肿止痛 用于风邪蕴肺所致的急 慢性鼻炎 过敏性鼻炎,100000839793
606,￥15.80,北京同仁堂 壮腰健肾丸 5.6g*10丸 壮腰健肾 养血 祛风湿 肾亏腰痛 膝软无力 小便频数 风湿骨痛 神经衰弱,2931140
607,￥174.00,云南白药气血康口服液10ml*20瓶健脾固本滋阴润燥生津止咳改善神倦乏力气短心悸阴虚津少口干舌燥,100007968589
608,￥24.00,整肠生 地衣芽孢杆菌活菌胶囊 0.25g*36粒,100067502296
609,"￥19.80

￥18.80",修正 克霉唑乳膏 3%*10g脚气药止痒脱皮烂脚丫真菌感染止痒体股手足花斑头癣念珠菌性甲沟炎外阴道炎妇科用药,100062451893
610,￥23.90,灵泰 补肾益脑片 0.33g*72片/盒,4819809
611,￥21.50,仲景 元胡止痛片 0.25g*50片/盒 理气活血止痛 用于气滞血瘀所致的胃痛胁痛头痛痛经,3543684
612,￥25.00,地奥 活力苏口服液10ml*6支  用于年老体弱 精神萎靡 失眠健忘 眼花耳聋 脱发或头发早白属气血不足,100006178065
613,￥49.00,"
北京同仁堂足跟痛贴 足底脚后跟疼痛骨刺筋骨贴跟腱炎足部专用膏贴 药监备案12贴/盒",100068146530
614,￥69.80,亿活 布拉氏酵母菌散0.25g*10袋 婴儿益生菌儿童腹泻拉肚子止泻急性肠胃炎成人调理肠胃菌群失调增强免疫力,100051011787
615,￥5.68,"
振德（ZHENDE） 一次性换药包 无菌碘伏棉球换药盒清创医用家用护理包应急包 一次性使用无菌换药包*1盒",100012411411
616,￥69.00,"
日本久卜制药 静脉曲张专用冷敷凝胶药搭脉舒通弹力袜蚯蚓精索腿部下肢肿胀青筋扩张医用治疗型 1盒装【推荐3盒一疗程】",100072214888
617,￥49.00,"
北京同仁堂怡福寿医用退热凝胶膝盖部位型冷敷凝胶喷雾剂搭配膝盖疼痛专用风跌打半月板损伤药房同款使用",100050194426
618,￥65.80,[可威] 磷酸奥司他韦胶囊 75mg*6粒/盒,100029155463
619,￥22.80,珍视明 萘敏维滴眼液 15ml 眼药水疲劳 眼干眼涩 视力模糊 眼睛发痒 红血丝结膜炎 熬夜可用,7961851
620,￥6.90,鹅城 复方鱼腥草片 100片 清热解毒咽炎咽喉痛风寒,100010719463
621,￥10.00,福东海 桂附理中丸 9g*10丸/盒 补肾助阳 温中健脾 用于肾阳衰弱 脾胃虚寒 脘腹冷痛 呕吐泄泻 四肢厥冷,100007144911
622,￥7.50,汝立康 抗病毒胶囊 0.3g*12粒*2板 清热祛湿 凉血解毒 风热感冒 上呼吸道感染 流感,100076116571
623,￥119.80,迪巧成人钙120粒孕妇妊娠哺乳期中老年成人男女补钙水果口味碳酸钙D3咀嚼片预防和辅助治疗骨质疏松症 腿抽筋全家适用,100006263971
624,￥20.50,戴芬 双氯芬酸钠双释放肠溶胶囊75mg*10粒/盒,4169612
625,￥14.50,999三九感冒灵胶囊0.5g*12粒 头痛 发热 鼻塞 流涕 咽痛 含对乙酰氨基酚 感冒药,100013796416
626,￥39.00,"
莘护药业去狼毒脚气喷剂脚臭喷雾脚气药止痒脱皮烂脚丫真菌感染止痒脚臭克星 除臭洗脚液特傚非药杀菌脚汗汗脚止汗汗脚脚臭",100091071777
627,￥19.80,顺势 安神补心丸200丸/盒 养心安神失眠多梦改善睡眠质量差中药长期心悸心慌神经衰弱易醒安眠助眠,100076877061
628,￥20.00,尤卓尔丁酸氢化可的松乳膏 0.1% 20g：20mg *20g 过敏性皮炎脂溢性皮炎过敏性湿疹及苔藓样瘙痒症,2811961
629,￥6.90,泰华堂 生脉饮(党参方) 10ml*10支 益气 养阴生津 气阴两亏心悸气短,8985507
630,￥49.00,"
北京同仁堂腱鞘炎贴 手腕手指手肘大拇指腱鞘炎冷敷贴专用膏贴特傚远红外理疗治疗贴 药监12贴/盒",100081998036
631,￥24.00,"
【云南本草】青峰堂 扁平疣药专用疣清宁疣体脱落膏清疣敷料扁平疣丝状疣尖锐湿疣跖疣专用特傚效药品男女性通用",100093142771
632,￥6.00,[康普] 头孢克肟颗粒50mg*12袋/盒,100012521101
633,￥2.66,[环球] 氧氟沙星滴耳液5ml:15mg*5ml/支/盒,100074064854
634,￥39.00,"
北京同仁堂滑膜炎远红外理疗贴  膝盖贴半月板损伤贴膝关节积液贴冷敷贴膝盖专用贴 药监备案 6贴/盒",100033775434
635,￥71.00,雅施达 培哚普利叔丁胺片8mg*15片,100070736834
636,￥15.90,"
藏植雅灰指甲抑菌液特殊效专用中草药水增厚发黄变空灰甲净真菌感染脱甲亮甲足部护理手脚通用成人小孩男女",100072136811
637,￥268.00,陈李济 舒筋健腰丸120g/盒,100011818828
638,￥12.00,[顶克] 罗红霉素胶囊0.15g*24粒/盒,100042287192
639,￥45.00,源安堂银湖狐胡感冒散2袋风热风寒感冒小儿咳嗽流涕发热头痛鼻塞喷嚏清热解毒中药外用贴肚脐内病外治穴位疗法宝宝免吃药,100037253158
640,￥22.80,丽芙维a酸乳膏18g/盒祛痘印修复淡化痘印痘坑修复祛痘药膏凝胶祛斑改善黑色素鸡皮肤去黑头闭口粉刺,100049160841
641,￥29.90,诺通盐酸赛洛唑啉鼻用喷雾剂10ml：5mg减轻因急慢性鼻炎鼻窦炎过敏性鼻炎肥厚性鼻炎鼻塞,2943890
642,￥45.40,辅舒良 丙酸氟替卡松鼻喷雾剂50μg*60喷 季节性过敏性鼻炎,100022161430
643,￥8.90,999三九小儿止咳糖浆120ml 咳嗽药 祛痰镇咳 用于小儿感冒引起的咳嗽,3070071
644,￥2.00,国光天王 壮骨麝香止痛膏 7cm*10cm*4片 祛风湿 活血止痛 用于风湿关节 肌肉痛,100009524853
645,￥8.70,达林 克林霉素磷酸酯凝胶 (10g：0.1g)*10g 寻常痤疮,100008939463
646,￥6.80,鹅城    复方感冒灵片  100s 糖衣    用于风热感冒之发热，微恶风寒,100005577524
647,￥39.00,"
北京同仁堂怡福寿消痛风医用冷敷凝胶搭配关节型软组织部位红肿关节痛风止疼痛特炎效药手背脚踝趾酸胀疼痛鼓包",100063876486
648,￥28.90￥28.30,步长香菊胶囊 0.3g*48粒 急慢性鼻窦炎 鼻炎,100000100531
649,￥3.90,科伦 胶体果胶铋胶囊 50mg*24粒 慢性胃炎 胃酸过多 胃痛 胃灼热感 烧心 反酸,100049326743
650,￥29.00,神威 解郁安神颗粒 2克*10袋 舒肝解郁安神定志用于情志不畅肝郁气滞所致的失眠心烦焦虑健忘,100020235882
651,￥18.00,天士力  双黄连口服液10ml*10支/盒疏风解表清热解毒用于外感风热所致的感冒、症见发热、咳嗽、咽痛,100054748327
652,￥16.00,"
杨四郎药业硫磺软膏15g硫磺乳膏阴虱私处阴囊瘙痒潮湿外阴肛门瘙痒疥虫男女",100084468244
653,￥7.50,李时珍 本草纲目板蓝根糖浆 100ml 清热解毒 咽喉肿痛 病毒性感冒,3120795
654,￥79.00,[丽珠医药] 艾普拉唑肠溶片5mg*6片/盒,100012346191
655,￥37.00,[复代文] 缬沙坦氢氯噻嗪片80mg:12.5mg*7片/盒,4704443
656,￥5.80,亿帆 尿素维E乳膏 15% 50g*1支/盒 用于手足皲裂 手足癣,8734554
657,￥119.00,[希爱力] 他达拉非片10mg*4片/盒 超级希爱力,100025148150
658,￥25.00,九芝堂 桂附地黄丸（浓缩丸）360丸  温补肾阳  用于腰膝酸软  肢冷尿频,3120875
659,￥95.90,盘龙云海排毒养颜胶囊0.4g*70粒 益气活血 通便排毒,2799225
660,￥19.90,"
Dr.JYS鸡眼贴12贴鸡眼膏成人去脚根足部肉刺药监备案手部脚趾老茧膏无痛脚垫脱落",100020924791
661,￥32.80,[花城] 祛痰止咳颗粒6g*20袋/盒,100065136292
662,￥63.10,云南白药气雾剂85g+30g活血散瘀消肿止痛用于跌打损伤瘀血肿痛肌肉酸痛及风湿疼痛,100003617445
663,￥35.00,顺尔宁 孟鲁司特钠片 10mg*5片,3792055
664,￥6.00,东信 雪梨膏120g 清肺热润燥止咳  干咳久咳  咳嗽药止咳药,3538676
665,￥110.00,"
桑加1NFC桑葚汁100%果饮果蔬汁纯果汁无添加饮料整箱饮品夏季300ml*10瓶",100049259288
666,￥58.00,"
怡美堂北京同仁堂出品湿疹喷剂皮肤抑菌喷雾肛周肛门腹沟股成人大腿内侧瘙痒阴囊潮湿专用神经性皮炎湿疹特傚效止根去痒私处药30ml",100064377314
667,￥19.90,[倍他乐克] 酒石酸美托洛尔片25mg*20片*3板/盒,100020508960
668,￥27.80,九芝堂 补中益气丸（浓缩丸）360丸 补中益气 体倦乏力内脏下垂中气不足 补气,3538560
669,￥174.00,扬子江 黄芪精 10ml*6支*10盒 补血养气 固本止汗 四肢乏力 精神不足,100023893195
670,￥8.50,[元之通] 银杏叶胶囊 0.12g*36粒/盒,100076732080
671,￥48.00,3盒装感康 复方氨酚烷胺片 6片*3板/盒 感冒药 缓解发热 头痛 咽痛 流涕鼻塞,100053529686
672,￥35.00,"
【日本原料】添睿达克罗宁延长时软膏油膏盐酸早I泄药用外用乳软膏男用喷剂达克凝胶胶浆宁 达克罗宁软膏【买2贈1】",10073172134488
673,￥199.90,硬核医生 米诺地尔酊生发喷雾90ml 5%浓度国药准字 男女性防脱育发液药发际线生长增发斑秃搽剂凝胶,100056682133
674,￥26.00,[天士力] 复方丹参滴丸27mg*180丸/盒,100007819499
675,￥1.50,[东信] 氟康唑片50mg*3片/盒,100014032136
676,￥22.00,济民可信金水宝胶囊0.33g*9粒*4板补益肺肾秘精益气 用于肺肾两虚精气不足久咳虚喘神疲乏力不寐健忘腰膝痠软,100014802913
677,￥8.00,[华北制药] 苯磺酸左氨氯地平片2.5mg*14片/盒,100015108598
678,￥298.00,福胶 福牌阿胶 250g 滋阴补血 润燥止血 用于眩晕心悸 心烦不眠 肺燥咳嗽,2859471
679,￥34.00,仁和 黄芪精10ml*15支 补血口服液益气养血固本止汗气虚血亏四肢乏力精神不足,100029624881
680,￥7.00,羚锐 壮骨麝香止痛膏7cm*10cm*10贴 祛风湿 活血止痛 用于风湿关节痛 肌肉痛 扭伤 膏药贴,100013118750
681,￥13.00,[九芝堂] 柏子养心丸120g/盒,5160520
682,￥68.00,中亚 张裕至宝三鞭酒 500ml 补血补肾 补血生精 健脑补肾 用于体质虚弱 神经衰弱 腰背酸痛,3013815
683,￥39.00,"
条条有艾 汗疱疹药监备案抑菌膏手上痒起小水泡专用膏季节性手脱皮止瘙痒膏手癣真菌感染",100091880305
684,￥66.00,西比灵 盐酸氟桂利嗪胶囊5mg*60粒,100062547585
685,￥126.00,[普特彼] 他克莫司软膏0.1%(10g：10mg) 10克/支,3584691
686,￥36.00,[致康] 致康胶囊0.3g*36粒/盒,5675738
687,￥5.00,时珍康 氧化锌软膏 15%*20g/支 急性或亚急性皮炎 湿疹 痱子及轻度 小面积的皮肤溃疡,100013724358
688,￥3.00,恒健 克霉唑乳膏 3% 10g 体癣 股癣 手癣 足癣 花斑癣 头癣 念珠菌性甲沟炎,100000279043
689,￥34.90,美林布洛芬混悬滴剂20ml微粒婴幼儿退烧药滴管宝宝感冒发烧儿童退热止痛缓解牙疼头疼肌肉疼儿科专科用药,100060650821
690,￥77.00,"
福记坊南京同仁堂 龟鹿二仙胶可搭龟鹿二仙胶膏龟鹿丸男士滋补产品使用非北京同仁堂",100081908348
691,￥49.00,"
日本守誠堂壬二酸15%凝胶和水杨酸细致毛孔霜软膏洗面乳泡的沫twg祛痘印修复淡化痘印痘坑修复专用的药i膏去黑头清理神器修复毛孔收缩毛孔【祛痘c...",100099448066
692,￥9.90,双鲸 维生素A软胶囊5000单位*100粒成人夜盲症干眼症角膜软化护眼,100045234873
693,￥19.90,[千威]盐酸达泊西汀片30mg*5片/盒 ,100068363177
694,￥50.00,[瑞莱生] 聚普瑞锌颗粒0.5g:75mg*4袋/盒,100005938897
695,￥20.00,达克宁酮康唑乳膏15g脚气膏止痒脱皮烂脚丫脚气止痒脱皮杀菌皮肤癣药膏股藓大腿内侧真菌感染股癣体癣足癣,100003051653
696,￥9.90,西可韦 盐酸西替利嗪片10mg*12片过敏性鼻炎皮肤瘙痒荨麻疹,2811947
697,￥169.50,雷诺考特布地奈德鼻喷雾剂64μg*120喷*2盒鼻炎喷剂鼻炎药治疗过敏性鼻炎鼻塞预防哮喘布地奈德混悬液雾化液,100036283303
698,￥12.00,星鲨 维生素AD软胶囊 100粒 成人 夜盲症,100037990199
699,￥128.00,真奥药舖小神仙 金银花口服液20ml*30支 清热解毒疏散风热感冒 咽喉肿痛发热口渴痱疹疖肿,100052951930
700,￥15.00,[易克(yike)] 双氯芬酸钠缓释胶囊50mg*24粒/盒,100051435045
701,￥24.90,仲景 明目地黄丸(浓缩丸)300丸 滋肾养肝明目 肝肾阴虚 目涩畏光 视物模糊 迎风流泪,100000254003
702,￥21.00,[美莎欣] 美沙拉秦肠溶片0.25g*24片/盒,3819421
703,￥18.80,九芝堂 知柏地黄丸（浓缩丸）200丸  滋阴降火 用于阴虚火旺潮热盗汗,3361082
704,￥13.60,"
振德（ZHENDE）无菌医用纱布60片 5*5cm一次性脱脂敷料贴块2片/小袋*30小袋独立包装外科包扎伤口换药消毒",100014994296
705,￥24.80,必奇 蒙脱石散3g*15袋 治疗急慢性腹泻,100015559700
706,￥214.00,5盒装罗浮山 苁黄补肾胶囊 0.4g*36粒滋补肾阴强筋壮骨用于肾虚腰酸,100090894299
707,"￥19.80

￥18.80",修正 克霉唑乳膏 3%*10g用于体癣、股癣、手癣、足癣、花斑癣、头癣、以及念珠菌性甲沟炎和念珠菌性外阴道炎,100062451891
708,￥59.00,"
北京同仁堂胖大海金银花罗汉果甘草菊花茶可配清i肺润j肺养j肺止h咳化h痰吸烟者养生茶",100101255254
709,￥14.90,仁和氯雷他定片14片/盒过敏药抗过敏缓解过敏性鼻炎荨麻疹皮肤过敏止痒鼻炎药非息斯敏鼻炎喷剂,100037004295
710,￥6.90,众乐康健阴痒膏私处膏凝胶阴囊阴道妇科外阴阴部止瘙痒下体皮肤专用男女可用药 20g,100088538481
711,￥23.60,以岭 连花清瘟颗粒 6g*10袋,4738572
712,￥14.75,美克联苯苄唑乳膏1% 10g/支/盒 皮肤真菌感染 脚气药止痒脚臭专用药 手癣脚癣体癣股癣花斑癣表皮念珠菌病非喷剂,2856011
713,￥34.00,仁和 黄芪精 10ml*15支  补血养气固本止汗 用于气虚血亏精神不足四肢乏力脾胃不壮,100029624903
714,￥33.00,[天晴速畅] 吸入用布地奈德混悬液2ml:1mg*5支/袋,100026275330
715,￥258.00,汉宝  补天灵片 12片/板*2板/盒*3盒装,100086891223
716,￥4.90,"
仁和 医用碘伏棉球 25只/瓶 碘酒消毒液 脱脂棉球 新生婴儿脐带皮肤伤口换药清创消毒护理 凑单",100058729157
717,￥89.00,[艾速平] 艾司奥美拉唑镁肠溶胶囊20mg*30粒/盒,100016013629
718,￥39.00,"
牙科分离剂李时珍医药牙膏牙周炎专用牙肿痛牙龈萎缩牙齿松动固齿修复出血牙结石护牙小银管牙敏感脱敏膏",100076927837
719,￥19.90,"
九山草本 京东健康产地直采【甄选】 乌梅200克 四川大乌梅干中药酸梅汤原料乌梅茶泡水肉厚醇香酸爽可口",100065366517
720,￥73.00,双鲸 维生素D滴剂(胶囊型）维生素d3 400单位*60粒 预防维生素D缺乏症佝偻病,100008528731
721,￥53.00,亮甲 复方聚维酮碘搽剂3ml/瓶灰指甲用于足癣体癣头癣花斑癣手癣甲癣并发细菌感染手足多汗蚊虫叮咬,100035666965
722,￥9.90,泰华堂 清热解毒口服液 10ml*10支用于热毒壅盛所致的发热面赤 烦躁口渴 咽喉肿痛 流感 上呼吸道感染,100051626758
723,￥88.00,"
尾崎制药幽门螺旋杆菌口腔抑菌牙膏幽门螺旋杆菌特傚效药益生菌牙科分离剂检测试纸口气清新剂去口臭三盒装",100099118596
724,￥32.00,"
济心堂医用级龟炎头专用喷雾剂药包皮炎男士私处护理液龟头炎喷剂治疗龟发头炎的药念珠菌珍珠疹瘙痒红点",100072877990
725,￥28.80,虎标 复方樟薄软膏19.4g 万金油户外露营蚊虫叮咬祛风止痒皮肤瘙痒头痛鼻塞芳香通窍清凉,6897918
726,￥24.80,王老吉广东凉茶颗粒10g*20袋 清热解毒祛湿降火喉咙疼解暑去湿生津,2935510
727,￥26.50,香雪抗病毒口服液10ml*18支清热祛湿 凉血解毒 用于风热感冒 流感,2932449
728,￥60.00,3盒装[万通] 降脂宁颗粒10g*10袋/盒,100086563338
729,￥166.90,开素达 培哚普利氨氯地平片(III) 10mg/5mg*30片,100013991987
730,￥39.00,"
南京同仁堂 清清宝清宝婴儿火菊花晶婴幼儿童0-6-1-3-6岁金银花菊花精奶粉伴侣益生元低聚果糖",100059768521
731,￥23.00,"
时珍星时珍李腰椎部位型冷敷凝胶喷剂护腰腰椎间盘突出药专用膏腰肌劳损腰腿疼麻木坐骨神经痛喷雾剂",100069083411
732,￥79.00,"
北京同仁堂咽扁康穴位药贴 咽喉贴慢性咽炎除根咽扁舒磁疗感冒贴咳嗽止咳贴咽喉不适肿痛扁桃体发炎专用贴小儿童成人",100065503333
733,￥70.00,[千威] 枸橼酸西地那非片50mg*14片/盒,100009910755
734,￥8.50,太极复方对乙酰氨基酚片(Ⅱ)10片 普通感冒流感 发热 头痛关节痛偏头痛牙痛肌肉痛神经痛痛经,3150340
735,￥53.00,"京东国际	
日本久光制药Hisamitsu膏药贴腰肩镇痛贴止痛膏贴久光贴原装进口（10cm*14cm）7片*3袋",100025054498
736,￥19.00,修正 肺宁颗粒10袋 清热祛痰止咳 适用于慢性支气管炎咳嗽,100010608377
737,￥11.90,白云山 滴通鼻炎水(喷雾型) 15ml  用于伤风鼻塞 慢性鼻炎 过敏性鼻炎 鼻窦炎,3543676
738,￥4.10,[莫比可] 美洛昔康片7.5mg*7片/盒,3663688
739,￥59.00,"
膝盖疼痛部位型特专用效药关节炎疼痛药肿胀积液冷敷凝胶护膝盖滑膜炎半月板损伤专用傚薬喷雾剂热敷贴夫密码",100072374963
740,￥26.98,丽芙阿达帕林凝胶35g/盒祛痘印修复淡化痘印痘坑修复药膏去黑头修复毛孔收缩毛孔粗大去痘痘和痘印痤疮,100039565814
741,￥15.20,康森 荆防颗粒 15g*20袋 发汗解表散风祛湿  风寒感冒头痛 鼻塞清涕咳嗽白痰,100074693928
742,￥39.00,"
北京同仁堂怡福寿耳康穴位压力刺激贴耳鸣贴搭配100%成功神经性特炎效药中耳炎耳朵嗡嗡响耳聋耳背蝉鸣12贴/盒",100063876456
743,￥23.90,佛慈 耳聋左慈丸(浓缩丸） 240丸 滋肾平肝用于肝肾阴虚的耳聋耳鸣 头晕目眩,3187739
744,￥4.00,[石药] 罗红霉素分散片50mg*24片/盒,100048405255
745,￥6.50,蜀中三七片40片伤药片口服药成人散瘀止血消肿止痛的药治疗外伤出血皮肤伤口出血跌打肿痛,100016703655
746,￥6.90,双鲸 维生素E软胶囊5mg*100s,100044738635
